H1	L1	V1
3.2064463903944885e-19	-5.53804925662518e-18	-1.6297255645714227e-19
2.942958567924381e-19	-5.5457756466365055e-18	-1.549666861915746e-19
2.8769325480599966e-19	-5.552361463493518e-18	-1.6511861641360664e-19
3.070561542484275e-19	-5.544286635520358e-18	-1.5535922882514227e-19
3.1664101357043594e-19	-5.556057547836622e-18	-1.4611617802946426e-19
2.9469042621587126e-19	-5.555043633966987e-18	-1.5367538484818464e-19
2.7713030190046884e-19	-5.553511122246783e-18	-1.5991950929222622e-19
3.0105500948883e-19	-5.566297598012603e-18	-1.7321967085471555e-19
3.1446723116276964e-19	-5.5588729201936414e-18	-1.8726121454084502e-19
2.8766134407912555e-19	-5.563971114498971e-18	-2.0315407614681328e-19
2.7633958122985896e-19	-5.572195162367231e-18	-2.15330519984208e-19
2.9355930416891836e-19	-5.564555448161087e-18	-2.1940335673709895e-19
3.054235982754321e-19	-5.574695671507753e-18	-2.2094589209738237e-19
2.907871934199845e-19	-5.5770766117073196e-18	-2.1277912152310995e-19
2.682681726096097e-19	-5.571608460881391e-18	-2.1872208369288728e-19
2.8336507305814125e-19	-5.584638705352756e-18	-2.2897899258473825e-19
3.0533451135419065e-19	-5.583199797067216e-18	-2.0679163070548973e-19
2.849397834000227e-19	-5.5806006840901716e-18	-2.0468150398728393e-19
2.6597438541217197e-19	-5.5930846719929756e-18	-2.1629622085433037e-19
2.7950422579486843e-19	-5.586441742161549e-18	-2.1094779951109404e-19
2.932577308212793e-19	-5.5900070844938515e-18	-2.252045859525607e-19
2.8587919322510516e-19	-5.6000866833972325e-18	-2.3843398219953753e-19
2.6420205889375407e-19	-5.590852396163908e-18	-2.511617210600228e-19
2.6615013067754943e-19	-5.602547794479936e-18	-2.5520311740516076e-19
2.926647833603569e-19	-5.605421180252051e-18	-2.584744618733049e-19
2.8360789257920318e-19	-5.599271927219126e-18	-2.7337137034363973e-19
2.570259610228089e-19	-5.6126495302699975e-18	-2.696454066362952e-19
2.6549460129958216e-19	-5.607785759008184e-18	-2.672049389457117e-19
2.820418358331271e-19	-5.6088224176570404e-18	-2.674656104506441e-19
2.80255741826721e-19	-5.6190297225611694e-18	-2.564485965850382e-19
2.6033143635595643e-19	-5.612955106597552e-18	-2.388891399937689e-19
2.530385806969405e-19	-5.6202171777835774e-18	-2.388096900678244e-19
2.7764027973850037e-19	-5.6257547757777926e-18	-2.5089764139059064e-19
2.8035416434267564e-19	-5.621668812963826e-18	-2.577017082183869e-19
2.537248387318301e-19	-5.630589522612691e-18	-2.64744599673602e-19
2.5167211968599284e-19	-5.630341420405008e-18	-2.766071200860955e-19
2.704385339437378e-19	-5.6278159063501435e-18	-2.930139532725313e-19
2.735672894356867e-19	-5.637969516148967e-18	-2.9327970060018628e-19
2.5649802492873536e-19	-5.6354720479338475e-18	-2.976475915912568e-19
2.43950583290518e-19	-5.6384269571669674e-18	-2.997249992069966e-19
2.6038516576344397e-19	-5.647456430453806e-18	-2.8810027955133787e-19
2.747616674473296e-19	-5.6425093674587244e-18	-2.9179930989500267e-19
2.515553288859952e-19	-5.648876438823136e-18	-2.8770257995582183e-19
2.391995994670101e-19	-5.651282193682071e-18	-2.812779327220844e-19
2.5892283855016575e-19	-5.647754795392843e-18	-2.773761019882013e-19
2.647102857340441e-19	-5.658496238918616e-18	-2.7023525953568634e-19
2.5111609923171407e-19	-5.654847278924509e-18	-2.8049316439893767e-19
2.3852312263038813e-19	-5.656526987195502e-18	-2.902362527848001e-19
2.4596125262524077e-19	-5.668120609771539e-18	-3.0409253374422263e-19
2.64369533037346e-19	-5.66161753824669e-18	-3.1259251746375744e-19
2.5021399487340327e-19	-5.6690961479910644e-18	-3.210306704939464e-19
2.2986244854055727e-19	-5.672907214665549e-18	-3.422268799183171e-19
2.4534117368175784e-19	-5.665662782769361e-18	-3.446695499989996e-19
2.565853901836526e-19	-5.6772624913755136e-18	-3.3640511876551676e-19
2.4597491736009893e-19	-5.675677415850615e-18	-3.361828875362505e-19
2.3253514551797657e-19	-5.675724300186609e-18	-3.322970074548029e-19
2.3150984919900806e-19	-5.687956191271398e-18	-3.171904803476304e-19
2.5280064688775263e-19	-5.6828925493060335e-18	-3.174447284448695e-19
2.4997782986816004e-19	-5.686968401366865e-18	-3.1720746545901477e-19
2.2252735041483427e-19	-5.692711157445192e-18	-3.204618591135578e-19
2.3195508404761933e-19	-5.687423947160951e-18	-3.3819165225614124e-19
2.4724703813711034e-19	-5.6941725907572835e-18	-3.4911923453915573e-19
2.40117596428692e-19	-5.696286048470143e-18	-3.7079249116456155e-19
2.294235255133931e-19	-5.695455176332315e-18	-3.8647896535612566e-19
2.2050259873908174e-19	-5.705128504608336e-18	-3.860746171598015e-19
2.378991084504953e-19	-5.704174267755463e-18	-3.9161719980796224e-19
2.4618053331918067e-19	-5.705443746132184e-18	-3.9520057392532015e-19
2.20441325406303e-19	-5.7121496922459175e-18	-3.915963239319185e-19
2.1723808129743847e-19	-5.707433252058762e-18	-3.875261034442149e-19
2.372542558023916e-19	-5.7131799093847476e-18	-3.7689826415712543e-19
2.368600321525287e-19	-5.716508273255974e-18	-3.706334771078603e-19
2.213557748435945e-19	-5.712255839370487e-18	-3.816792668328545e-19
2.1506930753533451e-19	-5.723727795537881e-18	-3.876515943674503e-19
2.2360730555423005e-19	-5.724088965861655e-18	-3.966538471622633e-19
2.3712841069732716e-19	-5.7233169267154e-18	-4.1963604143772264e-19
2.2208431419402825e-19	-5.7313732741192694e-18	-4.304945584177501e-19
2.037027752308695e-19	-5.7262073574275244e-18	-4.421281649729737e-19
2.229340293543602e-19	-5.7301350136984994e-18	-4.498228468090431e-19
2.3085611782663554e-19	-5.735677880268151e-18	-4.471659544125468e-19
2.154657350100803e-19	-5.731919207004796e-18	-4.518260287240708e-19
2.0703286157082893e-19	-5.741581159992843e-18	-4.543956460858839e-19
2.1130374678947154e-19	-5.743139630518727e-18	-4.574013448628114e-19
2.260409069177209e-19	-5.7400961676286425e-18	-4.486727052672246e-19
2.188366640495944e-19	-5.7514110019962095e-18	-4.449557719759756e-19
1.9626685395571875e-19	-5.746843728441595e-18	-4.528077355985213e-19
2.0690990377157488e-19	-5.7452755688016334e-18	-4.480587407550479e-19
2.2480386708402453e-19	-5.7563018191984806e-18	-4.452428388017024e-19
2.1131873183032838e-19	-5.7497150317620306e-18	-4.574377542279602e-19
1.9709052412002686e-19	-5.755256492277661e-18	-4.78573925444376e-19
2.0091828604249472e-19	-5.764552103361965e-18	-4.864088927619734e-19
2.1324973213645632e-19	-5.757543180146961e-18	-4.966901750595384e-19
2.150320710243345e-19	-5.767136425825981e-18	-5.092724376320597e-19
1.918492412192478e-19	-5.766989595373394e-18	-5.043994763908504e-19
1.8965943255023787e-19	-5.761172571005383e-18	-4.973621986366584e-19
2.150989989849912e-19	-5.773145288475149e-18	-4.911145491823392e-19
2.0783279315023296e-19	-5.768457663574101e-18	-4.87231220409837e-19
1.8916111398229287e-19	-5.771767635727242e-18	-4.735125512234793e-19
1.9105311047459019e-19	-5.783721725744477e-18	-4.613232238022743e-19
1.9953880401976944e-19	-5.775314314184967e-18	-4.713724046084897e-19
2.088966412606716e-19	-5.782270039269063e-18	-4.7635357861765e-19
1.8995795491369527e-19	-5.7852424730075756e-18	-4.798454728152025e-19
1.7566354746994168e-19	-5.7782402240623195e-18	-4.911090384768141e-19
2.0097986818513128e-19	-5.788930728506052e-18	-5.054734397381529e-19
2.0274294631973601e-19	-5.785838848679001e-18	-5.16796324748129e-19
1.824053346029637e-19	-5.786769607116516e-18	-5.068743706923125e-19
1.804355831824898e-19	-5.798972818815096e-18	-5.012029384354674e-19
1.8698632914375572e-19	-5.792728218489607e-18	-5.004947289571554e-19
1.9733908711806166e-19	-5.798044989031081e-18	-4.9265430896849135e-19
1.8957026393768323e-19	-5.803234350289811e-18	-4.84538040133289e-19
1.672259492801656e-19	-5.794312550301621e-18	-4.725822147025403e-19
1.8093318220444746e-19	-5.802021862618844e-18	-4.590120461538124e-19
1.9879310327968734e-19	-5.8041034890628846e-18	-4.505373516319818e-19
1.7882018159485606e-19	-5.801946727011396e-18	-4.489485677399759e-19
1.6712377779972183e-19	-5.813521504479007e-18	-4.573863804624861e-19
1.76388026869202e-19	-5.811836580673149e-18	-4.740938318916034e-19
1.8663761675474007e-19	-5.81154600962249e-18	-4.732845005960171e-19
1.8351969569629405e-19	-5.8180873448858324e-18	-4.784217784933964e-19
1.6016204734512998e-19	-5.811609021021412e-18	-4.842173033818789e-19
1.6359669465831199e-19	-5.816940239458462e-18	-4.71165047467593e-19
1.8891394704627296e-19	-5.821666298184497e-18	-4.639013142282533e-19
1.7604129526620105e-19	-5.816673846643155e-18	-4.573446130932518e-19
1.5597790647162324e-19	-5.8267566233926076e-18	-4.520746447756375e-19
1.6329663534124773e-19	-5.82885326843203e-18	-4.3164406643382996e-19
1.7465882660698493e-19	-5.8264521589950935e-18	-4.133162590318697e-19
1.7706348164099611e-19	-5.833073343685412e-18	-4.158014242885781e-19
1.566145952981528e-19	-5.8278136336913586e-18	-4.0867016260246366e-19
1.4675147491529846e-19	-5.830132217720647e-18	-4.082530915060817e-19
1.7357723626569525e-19	-5.8358056081972596e-18	-4.216103630715764e-19
1.7438765125851704e-19	-5.831694703593943e-18	-4.287928079509256e-19
1.4670305852966213e-19	-5.840344780776521e-18	-4.2800023798241644e-19
1.4725684307772903e-19	-5.842636298665735e-18	-4.213323175532747e-19
1.6278289063242847e-19	-5.840216701432612e-18	-4.2744379864705585e-19
1.6700540763161134e-19	-5.8477404686295706e-18	-4.305265921562188e-19
1.5242706646451086e-19	-5.8413582893762875e-18	-4.113295105946096e-19
1.337277652532006e-19	-5.841869218877437e-18	-3.9696463955397075e-19
1.542963980987922e-19	-5.850880230334346e-18	-3.8629341965877476e-19
1.6948612762838174e-19	-5.845554552875164e-18	-3.680768598009889e-19
1.400409052749228e-19	-5.851967088092312e-18	-3.608200011586409e-19
1.3263878327479872e-19	-5.857396476951576e-18	-3.595520510001542e-19
1.4895546490288684e-19	-5.8524208443604385e-18	-3.6245972472562903e-19
1.548449571111997e-19	-5.8601522346810535e-18	-3.7509302121160074e-19
1.4688991295514454e-19	-5.856993984329176e-18	-3.776615121069952e-19
1.2353327088717052e-19	-5.854394037200441e-18	-3.8539402221406403e-19
1.3274745633229598e-19	-5.8618717955936234e-18	-3.899652293513231e-19
1.5976577200140258e-19	-5.857184909940145e-18	-3.81157056008101e-19
1.3785062264194242e-19	-5.8655489856329725e-18	-3.746252525336413e-19
1.1553297968595007e-19	-5.870146321588218e-18	-3.6613963540785685e-19
1.3197412536380342e-19	-5.862483370559278e-18	-3.5954698428700445e-19
1.4446167096789654e-19	-5.8731268020173606e-18	-3.4498505333399997e-19
1.3787573384602936e-19	-5.8709758445636076e-18	-3.260950797633175e-19
1.1577777011046782e-19	-5.864542112249215e-18	-3.175250442961467e-19
1.1282711188912902e-19	-5.874633530863096e-18	-3.1111436901295556e-19
1.4403605845898303e-19	-5.869549130367171e-18	-3.1346107252110244e-19
1.3682404596350372e-19	-5.873075366129456e-18	-3.272789771293661e-19
1.016868524351173e-19	-5.8838290526665595e-18	-3.320224887048517e-19
1.121852794487124e-19	-5.875547058879501e-18	-3.4040202026998176e-19
1.3342059710194588e-19	-5.8814146550972184e-18	-3.480671550913055e-19
1.2706303886427502e-19	-5.884849563324197e-18	-3.3859028334737035e-19
1.0664253807628767e-19	-5.875063332596843e-18	-3.2736419967938986e-19
9.657710333216816e-20	-5.883969398966457e-18	-3.223269029148732e-19
1.2222350340342366e-19	-5.883575759835261e-18	-3.130013914205924e-19
1.3114721551726858e-19	-5.881507176629109e-18	-2.8946716112719984e-19
9.421314509343945e-20	-5.893663870954837e-18	-2.8405309179005584e-19
9.083506834485163e-20	-5.888850229106334e-18	-2.7781225278673273e-19
1.1852033810898925e-19	-5.8901802143006056e-18	-2.5904563768761066e-19
1.1557570486600774e-19	-5.895606970233416e-18	-2.7214268376556554e-19
9.768990935671736e-20	-5.8859806991959725e-18	-2.753600454509009e-19
8.35091289278519e-20	-5.8932041262845645e-18	-2.683127714986107e-19
9.908765580463967e-20	-5.895244294173772e-18	-2.805464110428952e-19
1.2114240671826399e-19	-5.8900457933838445e-18	-2.7913726497901426e-19
8.777554242869102e-20	-5.903119966349376e-18	-2.725014529522789e-19
7.076140818050761e-20	-5.900408900075735e-18	-2.5960616412330723e-19
1.0041067194926699e-19	-5.896820992613053e-18	-2.5660223322155944e-19
1.0399226501355347e-19	-5.905152316741827e-18	-2.5977527194684354e-19
8.508994273864834e-20	-5.896649000796482e-18	-2.279238044000473e-19
6.92710559759209e-20	-5.899276268334436e-18	-2.0322252238992647e-19
7.86440175510109e-20	-5.9063491179103445e-18	-1.9505691586181855e-19
1.0605547206432416e-19	-5.899510348057749e-18	-1.8208567492379654e-19
8.459796509388357e-20	-5.90938023555143e-18	-1.6847760657017314e-19
5.145434827523341e-20	-5.9105618088895325e-18	-1.7305526260604039e-19
7.700758911087469e-20	-5.9041196046716345e-18	-1.7989092342339363e-19
9.475744450818232e-20	-5.9139624646199675e-18	-1.7772760799803773e-19
7.229019690670065e-20	-5.906527689958007e-18	-1.8478038235233686e-19
5.52181692046739e-20	-5.905144916710772e-18	-1.7129656238020475e-19
5.926402023855009e-20	-5.915184099388567e-18	-1.63551708840767e-19
8.432157343395744e-20	-5.907617597956993e-18	-1.5874438416176859e-19
7.813576931883967e-20	-5.915598479777656e-18	-1.3642928726912925e-19
3.774319340048057e-20	-5.919493678648087e-18	-1.1899164102664515e-19
4.9798043389747606e-20	-5.912166263342566e-18	-9.251843730074685e-20
7.984611771593107e-20	-5.920809736437172e-18	-7.188071072397497e-20
6.149098670954473e-20	-5.9152228934805875e-18	-5.992852357119415e-20
3.902188271342732e-20	-5.9122589494575036e-18	-5.362728775641341e-20
3.864753649311921e-20	-5.9210106117837325e-18	-5.1971504122386226e-20
6.070207110450742e-20	-5.9152977688162034e-18	-4.518858929386373e-20
6.89543590370532e-20	-5.9212653407787756e-18	-4.488270739787319e-20
2.7487518677537804e-20	-5.9273654690441925e-18	-4.3847607733057795e-20
2.141163509867981e-20	-5.919860678051498e-18	-4.1458478988108467e-20
6.032784807666932e-20	-5.9249964258936746e-18	-2.5592588443098982e-20
5.226227293912502e-20	-5.924959961696026e-18	-7.880529415186602e-21
2.1654509404525486e-20	-5.9188981198249535e-18	4.861559376329708e-21
1.8653928145542806e-20	-5.9257125052349195e-18	3.2727271260420426e-20
3.754597105109943e-20	-5.923018905995628e-18	4.7844848406830387e-20
5.0773638037200044e-20	-5.923921382305267e-18	5.855128977771916e-20
1.9434404449880846e-20	-5.932947258902999e-18	7.928281880589659e-20
-3.2753095299641545e-21	-5.926663444857375e-18	9.590593454703144e-20
3.344405393930345e-20	-5.929454102670281e-18	1.0316068214406023e-19
4.187998474075233e-20	-5.930690788194956e-18	1.0799783404190605e-19
5.828502437205311e-21	-5.922795721783732e-18	1.1142195032795787e-19
-2.6909726778185527e-21	-5.930776738696961e-18	1.1159491505154434e-19
1.3399600119273488e-20	-5.929947932943121e-18	1.18756580522378e-19
3.068826294428872e-20	-5.928784752619276e-18	1.2479201136390995e-19
1.1012530841995048e-20	-5.9377752833343085e-18	1.3940494494208126e-19
-2.4833614559992094e-20	-5.9322441235655036e-18	1.5671168143421787e-19
3.0483152731264007e-21	-5.933412993723821e-18	1.6786543311662039e-19
2.8833956198276587e-20	-5.9361598487488386e-18	1.8254272273282316e-19
-6.5888981331530866e-21	-5.929270260679863e-18	2.0732495250289877e-19
-2.660955204306948e-20	-5.934276663672414e-18	2.2498536679980723e-19
-1.0757896085852104e-20	-5.934645581363527e-18	2.366874539977745e-19
8.548054225166457e-21	-5.932601896130307e-18	2.5964188509414153e-19
-1.8878696946598684e-21	-5.9415389225812175e-18	2.559289104205453e-19
-4.09968060194624e-20	-5.937289602940565e-18	2.467791606593973e-19
-3.024669499173073e-20	-5.937493076368241e-18	2.4346372159416176e-19
7.698923025080143e-21	-5.940892133376336e-18	2.4769463606235196e-19
-1.7489193696286295e-20	-5.933026266809636e-18	2.6266496274430016e-19
-5.0497061363298277e-20	-5.938578731093043e-18	2.602756847587975e-19
-3.570165400676945e-20	-5.938867969749919e-18	2.7570231506739927e-19
-1.4798600723477976e-20	-5.935565578913975e-18	2.9686479485409003e-19
-1.8763862879216222e-20	-5.9452865922584006e-18	3.137641320232913e-19
-5.390180339708627e-20	-5.9417327063796284e-18	3.375887093052131e-19
-6.136497987998533e-20	-5.938898005341852e-18	3.4977948793412324e-19
-1.9274176233898478e-20	-5.9444540353806246e-18	3.6047720229371303e-19
-2.718515175436554e-20	-5.9378064208233444e-18	3.621148274614881e-19
-7.039777267031365e-20	-5.939899833597242e-18	3.6618293016928574e-19
-6.344800375107889e-20	-5.943806625339856e-18	3.640170083697084e-19
-3.9452196097672373e-20	-5.9370619151160296e-18	3.5264390853318296e-19
-3.820780160233897e-20	-5.9465052376675596e-18	3.607777831528692e-19
-6.797394457447438e-20	-5.946290746310135e-18	3.629657802278493e-19
-8.749837909187501e-20	-5.9398730273542445e-18	3.7862726797307256e-19
-5.1639233391929313e-20	-5.9486333056903324e-18	3.8729038564933716e-19
-4.1330214601697656e-20	-5.939797905362356e-18	3.8746304817662465e-19
-8.551674516332867e-20	-5.940842137958737e-18	4.210881737950524e-19
-9.516476712874845e-20	-5.9481756155004324e-18	4.323497966907033e-19
-6.583531964320528e-20	-5.938341047251399e-18	4.380975219530496e-19
-5.864712594747552e-20	-5.948011236086132e-18	4.577451605225056e-19
-8.592723097363405e-20	-5.949876953670599e-18	4.622303065215622e-19
-1.1047752522618326e-19	-5.9400942484897996e-18	4.641832086865184e-19
-8.67407372039822e-20	-5.950441500897537e-18	4.550254237135172e-19
-6.094981575952741e-20	-5.945078547384186e-18	4.502043353549562e-19
-9.790467584448252e-20	-5.938702784749703e-18	4.55443779097642e-19
-1.2463120326773835e-19	-5.950818337005952e-18	4.492910157417543e-19
-9.501554200254587e-20	-5.942804494318415e-18	4.597455744210382e-19
-7.852473135666105e-20	-5.944855310494976e-18	4.797713856036615e-19
-1.030624949478374e-19	-5.955082524136516e-18	4.852507901742311e-19
-1.3238390910793795e-19	-5.941646048476953e-18	5.040924957917511e-19
-1.1990257071300858e-19	-5.9491644714031985e-18	5.296481349815647e-19
-8.708945350711454e-20	-5.950683592893305e-18	5.351887069263929e-19
-1.11022419680996e-19	-5.938939585311825e-18	5.452909994059122e-19
-1.4894548716032339e-19	-5.951689654666002e-18	5.573708143532273e-19
-1.2838209855861114e-19	-5.9466447310213e-18	5.559212492065102e-19
-1.0351243931335898e-19	-5.943389016488785e-18	5.628950108669518e-19
-1.2161670824043118e-19	-5.95561209809376e-18	5.556081175566761e-19
